predID,id,contig_id,island_index,island_size,variant,n_flank,c_flank,seed,rep,dldesign,antigen,af3_dir,native_status,overall_rmsd,epitope_chunk_rmsd,mean_pae,epitope_pae,scaffold_pae,ptm,ranking_score,fraction_disordered,has_clash_af3,chain_pair_pae_min,af3_n_clash_res,af3_has_clash,af3_clash_status,cylinder_ca_clashes,cylinder_native_aware,native_in_cylinder,af3_window_start,status,score_af3_n_clash_res,score_epitope_chunk_rmsd,score_overall_rmsd,score_epitope_pae,composite,pass_indicator,rank_in_group
8j7e_0P__contig0__seed0__rep0_8j7e_0P__contig0__seed0__rep0_0_model_7_fixed_dldesign_5,8j7e_0P,0,,,,,,0,0,5,8j7e_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8j7e_0p__contig0__seed0__rep0_8j7e_0p__contig0__seed0__rep0_0_model_7_fixed_dldesign_5,ok,0.8060214891411639,0.9333788408820132,4.544905269111132,2.9542533081285445,4.665497076023391,0.72,0.72,0.0,0.0,0.76,0,False,ok,0,0,0,0,ok,0.9525741268224334,0.5662296856378949,0.9916401022358252,0.36700106963840506,2.1757240842289507,0.6852400891691883,18
8j7e_0P__contig0__seed0__rep0_8j7e_0P__contig0__seed0__rep0_0_model_2_fixed_dldesign_7,8j7e_0P,0,,,,,,0,0,7,8j7e_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8j7e_0p__contig0__seed0__rep0_8j7e_0p__contig0__seed0__rep0_0_model_2_fixed_dldesign_7,ok,0.8605390917149783,0.9417536997056948,3.042247148647375,2.001134215500945,3.2901200369344408,0.83,0.83,0.0,0.0,0.76,0,False,ok,0,0,0,0,ok,0.9525741268224334,0.5579842450494166,0.9896241438291412,0.6453448557715515,2.163221339609677,0.6663038034671221,19
8j7e_0P__contig0__seed0__rep0_8j7e_0P__contig0__seed0__rep0_0_model_1_fixed_dldesign_0,8j7e_0P,0,,,,,,0,0,0,8j7e_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8j7e_0p__contig0__seed0__rep0_8j7e_0p__contig0__seed0__rep0_0_model_1_fixed_dldesign_0,ok,1.0115531109446998,0.97909982408689,2.622631727778302,1.6876654064272212,3.007448445675593,0.86,0.86,0.0,0.0,0.76,0,False,ok,0,0,0,0,ok,0.9525741268224334,0.5208880116686925,0.9811791092147296,0.7260755058377905,1.9496825719421187,0.5609794197640627,20
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_0_fixed_dldesign_0,8jel_0P,0,,,,,,0,0,0,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_0_fixed_dldesign_0,ok,0.9730689785964424,0.7974853422527062,3.3459138467339056,2.3167352537722907,3.454726454293629,0.78,0.78,0.0,0.0,0.76,15,True,ok,25,21,9,0,ok,0.01098694263059318,0.6921219980694533,0.98382090800927,0.5547589058603932,0.4302146958890236,2.489549691412962e-76,1
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_0_fixed_dldesign_1,8jel_0P,0,,,,,,0,0,1,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_0_fixed_dldesign_1,ok,0.967284873329932,0.8303870823524409,3.4539918936751817,2.335939643347051,3.56726108033241,0.76,0.76,0.0,0.0,0.76,15,True,ok,24,20,9,0,ok,0.01098694263059318,0.6633930387595544,0.9841850852319501,0.5490597513636534,0.42253537605641095,2.395721135235255e-76,2
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_1_fixed_dldesign_7,8jel_0P,0,,,,,,0,0,7,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_1_fixed_dldesign_7,ok,10.959621755964882,2.629656941416131,15.921368649260062,6.68957475994513,16.988608033241,0.41,0.55,0.29,0.0,0.76,1,True,ok,11,10,9,0,ok,0.9241418199787566,0.0014735182496708385,2.7261066725684446e-16,0.0065125540973837185,0.4168834539625966,1.9484649282400469e-115,3
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_4_fixed_dldesign_6,8jel_0P,0,,,,,,0,0,6,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_4_fixed_dldesign_6,ok,0.921496451432101,0.8894637297012832,3.345970402488453,2.408641975308642,3.4607340720221607,0.82,0.82,0.0,0.0,0.76,30,True,ok,37,33,9,0,ok,6.144174602214718e-06,0.6087700417903928,0.9867969208667874,0.5273799903424741,0.4022926585337741,1.4371995526375957e-154,4
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_0_fixed_dldesign_3,8jel_0P,0,,,,,,0,0,3,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_0_fixed_dldesign_3,ok,1.0044785412662844,0.9070407363339146,3.588839664435856,2.675171467764061,3.59106648199446,0.75,0.75,0.0,0.0,0.76,15,True,ok,25,21,9,0,ok,0.01098694263059318,0.5919028009118186,0.9816946300319637,0.4476412136313402,0.39402287178124834,2.0400544310291167e-76,5
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_0_fixed_dldesign_5,8jel_0P,0,,,,,,0,0,5,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_0_fixed_dldesign_5,ok,0.698917628838833,0.863515393142095,3.945404844942973,3.088477366255144,3.881198060941828,0.73,0.73,0.0,0.0,0.76,16,True,ok,24,20,9,0,ok,0.0066928509242848554,0.6331927627733518,0.9945372731278905,0.3304450535847731,0.39326193359332157,1.3933927641794163e-81,6
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_4_fixed_dldesign_1,8jel_0P,0,,,,,,0,0,1,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_4_fixed_dldesign_1,ok,0.9070867477794996,0.931462344717911,3.8677066641530775,2.4141289437585733,4.109556786703601,0.79,0.79,0.0,0.0,0.76,29,True,ok,37,32,9,0,ok,1.0129990980873921e-05,0.5681115912578887,0.9875271906581476,0.5257385458769088,0.39211174902973395,2.056451262804736e-149,7
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_0_fixed_dldesign_4,8jel_0P,0,,,,,,0,0,4,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_0_fixed_dldesign_4,ok,1.0851986092656878,0.9573147374961934,3.886388915072109,2.6905349794238687,4.0219182825484765,0.75,0.75,0.0,0.0,0.76,15,True,ok,23,19,9,0,ok,0.01098694263059318,0.5425818653903395,0.9748936004849926,0.44308722689615027,0.3798770333179654,1.6937900150142293e-76,8
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_4_fixed_dldesign_5,8jel_0P,0,,,,,,0,0,5,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_4_fixed_dldesign_5,ok,0.9384348720617642,0.9413286154533748,5.766584975021208,3.1027434842249653,6.236461218836566,0.72,0.72,0.0,0.0,0.76,30,True,ok,37,32,9,0,ok,6.144174602214718e-06,0.5584035710315748,0.9858844274732863,0.32666843459724876,0.36944738659084686,1.230571980823137e-158,9
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_4_fixed_dldesign_4,8jel_0P,0,,,,,,0,0,4,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_4_fixed_dldesign_4,ok,0.868103738884873,0.870451910478645,6.517485154114431,4.356104252400549,6.647818559556788,0.63,0.63,0.0,0.0,0.76,29,True,ok,37,32,9,0,ok,1.0129990980873921e-05,0.6267249821194453,0.9893087947133772,0.09732338183725964,0.3642799011522041,3.017292427761194e-157,10
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_4_fixed_dldesign_2,8jel_0P,0,,,,,,0,0,2,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_4_fixed_dldesign_2,ok,0.9596492984890446,1.0614520312318874,3.4269770949194083,2.3001371742112484,3.599324792243767,0.81,0.81,0.0,0.0,0.76,29,True,ok,37,32,9,0,ok,1.0129990980873921e-05,0.43885552991339677,0.9846535066248715,0.5596730835549524,0.3626164506547601,9.577465467534891e-150,11
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_5_fixed_dldesign_0,8jel_0P,0,,,,,,0,0,0,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_5_fixed_dldesign_0,ok,1.71347024617515,0.9851626124222932,4.609642756150438,2.411385459533608,5.058154432132964,0.76,0.76,0.0,0.0,0.76,16,True,ok,26,23,9,0,ok,0.0066928509242848554,0.5148330338815782,0.7588013254636548,0.526559339872065,0.3361362404662602,8.69795551513486e-82,12
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_4_fixed_dldesign_7,8jel_0P,0,,,,,,0,0,7,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_4_fixed_dldesign_7,ok,1.0238109641813762,1.0282539025927266,5.277189178998963,3.995336076817558,5.232254155124654,0.72,0.72,0.0,0.0,0.76,30,True,ok,38,33,9,0,ok,6.144174602214718e-06,0.47177613186020634,0.9802519744900847,0.14253371501056047,0.32825056424269555,2.6240744749562725e-156,13
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_5_fixed_dldesign_6,8jel_0P,0,,,,,,0,0,6,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_5_fixed_dldesign_6,ok,1.2077576343038317,1.1518372504806382,3.887699123385804,2.6609053497942385,4.057184903047092,0.78,0.78,0.0,0.0,0.76,18,True,ok,27,24,9,0,ok,0.0024726231566347743,0.3526641633274287,0.9596496988530253,0.4518778113287752,0.3263964421558254,8.744378737388831e-93,14
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_6_fixed_dldesign_6,8jel_0P,0,,,,,,0,0,6,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_6_fixed_dldesign_6,ok,1.297362829482322,1.0750433930402283,6.258252427184465,4.232510288065844,6.314352493074792,0.69,0.69,0.0,0.0,0.76,23,True,ok,30,29,9,0,ok,0.00020342697805520653,0.42551505257928635,0.9432432002859571,0.11115350791536847,0.3062342961336747,4.4033485096503767e-125,15
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_6_fixed_dldesign_4,8jel_0P,0,,,,,,0,0,4,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_6_fixed_dldesign_4,ok,1.1836548729160346,1.0968294496575133,5.916683947591667,4.428532235939644,5.813157894736842,0.69,0.69,0.0,0.0,0.76,23,True,ok,30,28,9,0,ok,0.00020342697805520653,0.40436315248203486,0.9632218736668418,0.08995056479039527,0.30282176147304146,2.1891522417162588e-123,16
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_6_fixed_dldesign_3,8jel_0P,0,,,,,,0,0,3,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_6_fixed_dldesign_3,ok,1.0450099176572163,1.128672551958828,6.4156847959279855,4.049245541838134,6.705765235457064,0.69,0.69,0.0,0.0,0.76,23,True,ok,31,27,9,0,ok,0.00020342697805520653,0.3740946765728154,0.9785418773073703,0.13480861274387965,0.3028044480191907,4.0548179681263214e-126,17
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_4_fixed_dldesign_3,8jel_0P,0,,,,,,0,0,3,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_4_fixed_dldesign_3,ok,1.0404604406112508,1.2828825895725011,3.991987934772363,2.6879286694101507,4.126021468144044,0.77,0.77,0.0,0.0,0.76,30,True,ok,38,33,9,0,ok,6.144174602214718e-06,0.2438787892909589,0.9789206817507896,0.4438591262630962,0.3011425111777783,5.904201727452624e-156,18
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_6_fixed_dldesign_2,8jel_0P,0,,,,,,0,0,2,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_6_fixed_dldesign_2,ok,1.2897360685281456,1.164492475208952,4.444792157602036,3.8410150891632378,4.198355263157894,0.76,0.76,0.0,0.0,0.76,22,True,ok,28,26,9,0,ok,0.0003353501304664781,0.3411957924988656,0.9448544961038434,0.16669719743657224,0.29109047464785226,1.0905213173899659e-113,19
8jel_0P__contig0__seed0__rep0_8jel_0P__contig0__seed0__rep0_0_model_1_fixed_dldesign_4,8jel_0P,0,,,,,,0,0,4,8jel_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jel_0p__contig0__seed0__rep0_8jel_0p__contig0__seed0__rep0_0_model_1_fixed_dldesign_4,ok,1.4385001011385448,1.0738097855452362,11.218399472146292,5.481481481481482,12.088088642659278,0.53,0.53,0.0,0.0,0.76,21,True,ok,27,23,8,0,ok,0.0005527786369235996,0.4267217248731247,0.9043049094009581,0.02717841049548051,0.29050800453463643,1.6634842530557784e-140,20
8jnk_3P__contig8__seed0__rep0_8jnk_3P__contig8__seed0__rep0_0_model_5_fixed_dldesign_3,8jnk_3P,8,,,,,,0,0,3,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig8__seed0__rep0_8jnk_3p__contig8__seed0__rep0_0_model_5_fixed_dldesign_3,ok,0.4943173433598428,0.2659640320774113,2.6462720331793763,1.6538461538461535,2.7084837240681394,0.88,0.88,0.0,0.0,0.76,0,False,ok,4,1,3,0,ok,0.9525741268224334,0.9496045083721576,0.9975828128265244,0.7340726040560153,2.9337398811701725,0.9973782870180659,1
8jnk_3P__contig9__seed0__rep0_8jnk_3P__contig9__seed0__rep0_0_model_0_fixed_dldesign_3,8jnk_3P,9,,,,,,0,0,3,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig9__seed0__rep0_8jnk_3p__contig9__seed0__rep0_0_model_0_fixed_dldesign_3,ok,0.8305606393287388,0.323864736470361,3.29534357620888,1.4809171597633135,3.7005903187721367,0.84,0.84,0.0,0.0,0.76,0,False,ok,4,0,3,0,ok,0.9525741268224334,0.9372940699758054,0.9907858442715436,0.77257338889805,2.9328523247720604,0.9972279712319502,2
8jnk_3P__contig8__seed0__rep0_8jnk_3P__contig8__seed0__rep0_0_model_5_fixed_dldesign_5,8jnk_3P,8,,,,,,0,0,5,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig8__seed0__rep0_8jnk_3p__contig8__seed0__rep0_0_model_5_fixed_dldesign_5,ok,0.5039543109329506,0.3385310422072431,2.7949099820906773,1.7448224852071006,2.8824085005903197,0.87,0.87,0.0,0.0,0.76,0,False,ok,4,1,3,0,ok,0.9525741268224334,0.9337563441501809,0.9974880548395768,0.7122246043902546,2.927160151142319,0.9971713183138688,3
8jnk_3P__contig8__seed0__rep0_8jnk_3P__contig8__seed0__rep0_0_model_5_fixed_dldesign_0,8jnk_3P,8,,,,,,0,0,0,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig8__seed0__rep0_8jnk_3p__contig8__seed0__rep0_0_model_5_fixed_dldesign_0,ok,0.5238803765749099,0.3450116222196175,2.6934960882269774,1.7286982248520708,2.741372912801484,0.87,0.87,0.0,0.0,0.76,0,False,ok,4,2,3,0,ok,0.9525741268224334,0.9321347656168162,0.9972802137472009,0.7161740712097473,2.927050561730918,0.9971425316931022,4
8jnk_3P__contig9__seed0__rep0_8jnk_3P__contig9__seed0__rep0_0_model_0_fixed_dldesign_6,8jnk_3P,9,,,,,,0,0,6,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig9__seed0__rep0_8jnk_3p__contig9__seed0__rep0_0_model_0_fixed_dldesign_6,ok,0.8503174958561099,0.3979296564328496,3.694844000377038,1.638905325443787,4.151644459436667,0.84,0.84,0.0,0.0,0.76,0,False,ok,5,1,3,0,ok,0.9525741268224334,0.9174566237440978,0.9900356774961832,0.7375578036299727,2.9233859621560185,0.9968002666438326,5
8jnk_3P__contig9__seed0__rep0_8jnk_3P__contig9__seed0__rep0_0_model_0_fixed_dldesign_7,8jnk_3P,9,,,,,,0,0,7,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig9__seed0__rep0_8jnk_3p__contig9__seed0__rep0_0_model_0_fixed_dldesign_7,ok,0.8705713953557908,0.4341950626506516,4.114101234800641,1.8815088757396448,4.56286051610727,0.81,0.81,0.0,0.0,0.76,0,False,ok,4,0,3,0,ok,0.9525741268224334,0.9057847595954311,0.9892038882328472,0.6774744209720578,2.913454167850288,0.9963807005687799,6
8jnk_3P__contig1__seed0__rep0_8jnk_3P__contig1__seed0__rep0_0_model_5_fixed_dldesign_5,8jnk_3P,1,,,,,,0,0,5,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig1__seed0__rep0_8jnk_3p__contig1__seed0__rep0_0_model_5_fixed_dldesign_5,ok,0.737109422368661,0.3953967454253756,2.977952681685361,2.136094674556213,3.0213358070500926,0.85,0.85,0.0,0.0,0.76,0,False,ok,3,2,3,0,ok,0.9525741268224334,0.9182206547933839,0.9936413631073648,0.6074691813228772,2.9113345043885133,0.9968228964331558,7
8jnk_3P__contig1__seed0__rep0_8jnk_3P__contig1__seed0__rep0_0_model_5_fixed_dldesign_1,8jnk_3P,1,,,,,,0,0,1,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig1__seed0__rep0_8jnk_3p__contig1__seed0__rep0_0_model_5_fixed_dldesign_1,ok,0.7212027389037958,0.4402592287074638,3.006164577245735,2.12914201183432,3.0696070163602625,0.85,0.85,0.0,0.0,0.76,0,False,ok,6,4,3,0,ok,0.9525741268224334,0.9036942523739413,0.9940310003576537,0.6094568256393931,2.9069764344520945,0.9963213158265221,8
8jnk_3P__contig29__seed0__rep0_8jnk_3P__contig29__seed0__rep0_0_model_1_fixed_dldesign_2,8jnk_3P,29,,,,,,0,0,2,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig29__seed0__rep0_8jnk_3p__contig29__seed0__rep0_0_model_1_fixed_dldesign_2,ok,0.641757698123514,0.5050152219871689,3.0597511546799887,1.9748520710059168,3.146652049249452,0.83,0.83,0.0,0.0,0.76,0,False,ok,6,2,3,0,ok,0.9525741268224334,0.8786746712681156,0.9956489139010576,0.6525297120434511,2.902526153455803,0.9949081872920613,9
8jnk_3P__contig29__seed0__rep0_8jnk_3P__contig29__seed0__rep0_0_model_1_fixed_dldesign_4,8jnk_3P,29,,,,,,0,0,4,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig29__seed0__rep0_8jnk_3p__contig29__seed0__rep0_0_model_1_fixed_dldesign_4,ok,0.6004932020842904,0.5715191877522742,2.2373833537562446,1.6826923076923077,2.221757463315905,0.88,0.88,0.0,0.0,0.76,0,False,ok,5,1,3,0,ok,0.9525741268224334,0.8473444555111296,0.9963085114845031,0.7272608218721434,2.895938977178929,0.9917283608734682,10
8jnk_3P__contig1__seed0__rep0_8jnk_3P__contig1__seed0__rep0_0_model_5_fixed_dldesign_4,8jnk_3P,1,,,,,,0,0,4,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig1__seed0__rep0_8jnk_3p__contig1__seed0__rep0_0_model_5_fixed_dldesign_4,ok,0.7406748906119968,0.5017128395171536,3.110321425205014,2.215532544378698,3.1523865744644963,0.85,0.85,0.0,0.0,0.76,0,False,ok,4,2,3,0,ok,0.9525741268224334,0.8800758504846038,0.9935506163336684,0.5845210752458635,2.8958585567171067,0.9950095031172704,11
8jnk_3P__contig1__seed0__rep0_8jnk_3P__contig1__seed0__rep0_0_model_5_fixed_dldesign_0,8jnk_3P,1,,,,,,0,0,0,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig1__seed0__rep0_8jnk_3p__contig1__seed0__rep0_0_model_5_fixed_dldesign_0,ok,0.7657899230630063,0.5226567676530635,3.059628617211801,2.1294378698224854,3.11303761173891,0.85,0.85,0.0,0.0,0.76,0,False,ok,4,2,3,0,ok,0.9525741268224334,0.870948683344682,0.9928739052420478,0.6093723184971314,2.8944923098120796,0.9942923845038457,12
8jnk_3P__contig32__seed0__rep0_8jnk_3P__contig32__seed0__rep0_0_model_5_fixed_dldesign_5,8jnk_3P,32,,,,,,0,0,5,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig32__seed0__rep0_8jnk_3p__contig32__seed0__rep0_0_model_5_fixed_dldesign_5,ok,0.5628026188395862,0.5219202587338507,3.3862852295221044,2.232840236686391,3.4513240006746497,0.83,0.83,0.0,0.0,0.76,0,False,ok,6,3,3,0,ok,0.9525741268224334,0.8712794474281181,0.9968234865844297,0.5794684510939784,2.892431934676503,0.9943210866615474,13
8jnk_3P__contig8__seed0__rep0_8jnk_3P__contig8__seed0__rep0_0_model_5_fixed_dldesign_4,8jnk_3P,8,,,,,,0,0,4,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig8__seed0__rep0_8jnk_3p__contig8__seed0__rep0_0_model_5_fixed_dldesign_4,ok,0.5289705440021721,0.5666144271630605,3.24115373739278,2.0534023668639056,3.3214538708045205,0.83,0.83,0.0,0.0,0.76,0,False,ok,3,3,3,0,ok,0.9525741268224334,0.849864957555141,0.9972244247564301,0.6308621349469046,2.887771759428687,0.9920580322619151,14
8jnk_3P__contig29__seed0__rep0_8jnk_3P__contig29__seed0__rep0_0_model_1_fixed_dldesign_1,8jnk_3P,29,,,,,,0,0,1,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig29__seed0__rep0_8jnk_3p__contig29__seed0__rep0_0_model_1_fixed_dldesign_1,ok,0.5373624862815479,0.563399082943153,3.3006975209727587,2.1149408284023674,3.373874177770282,0.8,0.8,0.0,0.0,0.76,0,False,ok,6,2,3,0,ok,0.9525741268224334,0.851498625048368,0.9971299454314131,0.6135053611696448,2.886837432007166,0.9922639467358659,15
8jnk_3P__contig9__seed0__rep0_8jnk_3P__contig9__seed0__rep0_0_model_5_fixed_dldesign_3,8jnk_3P,9,,,,,,0,0,3,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig9__seed0__rep0_8jnk_3p__contig9__seed0__rep0_0_model_5_fixed_dldesign_3,ok,0.6779826930170462,0.4703243138275325,4.008879253464039,2.6886094674556213,4.0104064766402425,0.78,0.78,0.0,0.0,0.76,0,False,ok,11,4,3,0,ok,0.9525741268224334,0.8927077408666089,0.9949738852861847,0.44365747099479225,2.886779068957092,0.9957916262568143,16
8jnk_3P__contig29__seed0__rep0_8jnk_3P__contig29__seed0__rep0_0_model_0_fixed_dldesign_5,8jnk_3P,29,,,,,,0,0,5,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig29__seed0__rep0_8jnk_3p__contig29__seed0__rep0_0_model_0_fixed_dldesign_5,ok,1.0216741518958872,0.573838080150209,3.4593269865208787,1.9011834319526628,3.658509023444089,0.8,0.8,0.0,0.0,0.76,0,False,ok,7,4,3,0,ok,0.9525741268224334,0.8461407742056303,0.9804167550893352,0.6722942207058831,2.8866220150881294,0.9915578456890858,17
8jnk_3P__contig29__seed0__rep0_8jnk_3P__contig29__seed0__rep0_0_model_0_fixed_dldesign_7,8jnk_3P,29,,,,,,0,0,7,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig29__seed0__rep0_8jnk_3p__contig29__seed0__rep0_0_model_0_fixed_dldesign_7,ok,0.7343507832473869,0.5109822762501827,4.381939862380997,2.513313609467456,4.5586608196997815,0.76,0.76,0.0,0.0,0.76,0,False,ok,8,4,3,0,ok,0.9525741268224334,0.8761071036880441,0.9937107032858324,0.4960060021127899,2.8842610113682463,0.9941165687538472,18
8jnk_3P__contig31__seed0__rep0_8jnk_3P__contig31__seed0__rep0_0_model_7_fixed_dldesign_4,8jnk_3P,31,,,,,,0,0,4,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig31__seed0__rep0_8jnk_3p__contig31__seed0__rep0_0_model_7_fixed_dldesign_4,ok,0.6967918719843962,0.6062743193186829,2.953322650579696,1.9903846153846156,3.045943666722888,0.83,0.83,0.0,0.0,0.76,0,False,ok,5,3,3,0,ok,0.9525741268224334,0.8284814073689601,0.9945832753825523,0.6482916660298857,2.8770319394383583,0.9887537044232622,19
8jnk_3P__contig9__seed0__rep0_8jnk_3P__contig9__seed0__rep0_0_model_4_fixed_dldesign_4,8jnk_3P,9,,,,,,0,0,4,8jnk_3P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/8jnk_3p__contig9__seed0__rep0_8jnk_3p__contig9__seed0__rep0_0_model_4_fixed_dldesign_4,ok,0.6998093594477535,0.4671647974820435,4.607550193232162,2.442751479289941,5.018013155675493,0.79,0.79,0.0,0.0,0.76,0,False,ok,7,3,3,0,ok,0.9525741268224334,0.893912228749457,0.9945178602234387,0.5171678048665695,2.8766963830082517,0.9869698081097238,20
